# x [nm]    y [nm]    z [nm]
6.880923804049974279e-01 7.370711432225851567e-02 0.000000000000000000e+00
6.768127591125002729e-01 6.887516364492408949e-02 -3.922750312947122231e-03
6.738341982306053080e-01 6.643007242157654424e-02 -1.549925714624851743e-02
6.754822469250622019e-01 5.923216279181135746e-02 -1.362009281647767744e-02
6.821719074778963554e-01 4.930997930134689566e-02 -1.989748034136061203e-02
6.910488541147491448e-01 4.140829431866829141e-02 -2.396944129339179455e-02
6.948600206967971982e-01 4.021071082993978724e-02 -2.655438946324569643e-02
6.900992340314041629e-01 3.460489960497000611e-02 -9.942291942618086686e-03
6.732605741552492029e-01 3.576424951611219261e-02 -6.088220986629927153e-03
6.680261686509523233e-01 4.135815544320373821e-02 1.034368983566643849e-04
6.697592340388400789e-01 4.476472167414430325e-02 2.360516010366809150e-02
6.756648555887450058e-01 4.865590214717438466e-02 3.543618915957746224e-02
6.834685373688846877e-01 5.239435482635665386e-02 3.632885715251669978e-02
6.897819843458460332e-01 5.679670149935595741e-02 2.947356748692513129e-02
6.920871557361615301e-01 6.618836231230151856e-02 1.216115209482650228e-02
6.999728279338608417e-01 6.611861371622303196e-02 1.148347024662085998e-02
6.933866482003114839e-01 5.823909490668166544e-02 1.976038120710237045e-02
6.997595663618592088e-01 6.275250706279789092e-02 2.695289705265765598e-02
7.037213019964564387e-01 6.572302276450676939e-02 3.089081726348232720e-02
7.146405687475191337e-01 7.965911411148007826e-02 2.288318374195342716e-02
7.267130855070179640e-01 8.519754428945938707e-02 2.792355139357489274e-02
7.332480762883470948e-01 8.629491550166452918e-02 2.160847571477472404e-02
7.340267843424514993e-01 8.816229196282722447e-02 1.344713547421056039e-02
7.211711490990175832e-01 8.458962475883367860e-02 3.703035134319592261e-03
7.239249987581103385e-01 8.401991500226968501e-02 -1.171664909616982643e-02
7.202316759626959941e-01 7.930337191659345142e-02 -1.332399739501856015e-02
7.192049666038031752e-01 7.864749704910956041e-02 -9.957930058481565330e-03
7.248342883413722015e-01 8.894160644058343723e-02 -1.230862499154818622e-02
7.339289268677260392e-01 8.321287721593054187e-02 -3.427189680937279409e-03
7.446353419375868476e-01 6.985732938899194555e-02 -6.667860930516858291e-03
7.434553855184845572e-01 6.426160207326528373e-02 -1.222982500004361761e-02
7.591126761752783336e-01 5.729986172745087092e-02 -2.593584756707609240e-02
7.600892380320983799e-01 6.518607277801503896e-02 -3.252706811827854594e-02
7.534811331972378623e-01 6.742480440451936730e-02 -3.158661303346171206e-02
7.583556280527891102e-01 6.138189063469764312e-02 -3.075184938234216611e-02
7.645699201147108104e-01 4.829787769943866965e-02 -2.746375180951061631e-02
7.729213295658837746e-01 4.912917252439372162e-02 -2.952689541087855085e-02
7.807078091526976626e-01 7.381258099963471098e-02 -3.510340771234839868e-02
7.828989684045001285e-01 8.227417600782850615e-02 -4.123193832144177173e-02
7.718293997989016386e-01 6.906981871671699635e-02 -3.389622599340587350e-02
7.793185613779910481e-01 6.284337726725489071e-02 -2.020401275955806264e-02
7.625607754962000495e-01 5.318344524935371409e-02 -9.382354797542151112e-03
7.468302680586851316e-01 5.758017880921155462e-02 -7.193060560981048325e-03
7.396065656568161506e-01 6.659617002930963425e-02 -2.199403671217552148e-02
7.332859816400367770e-01 7.522415302998280984e-02 -3.201553330453550672e-02
7.247280051798796752e-01 8.821435130492481791e-02 -3.222339544072812950e-02
7.223671678941998575e-01 9.588551568363556932e-02 -3.575003423128920998e-02
7.166022923591413019e-01 1.069502539007867598e-01 -3.585343233643472488e-02
7.113751626985620469e-01 1.009164102364491084e-01 -4.767552488826000412e-02
7.189473301171033226e-01 1.049554667511427009e-01 -5.410065479430684748e-02
7.210079786893790477e-01 1.149887480397077388e-01 -5.922998229968273742e-02
7.213075177809414873e-01 1.179068994122622477e-01 -5.893436939475702602e-02
7.197775982561048780e-01 1.249389226071747488e-01 -4.346555794327771477e-02
7.027801341942042646e-01 1.288842244897076272e-01 -2.252982606735279975e-02
7.006487040699296287e-01 1.266517370006663423e-01 -1.351208740168531076e-02
7.027958461989788352e-01 1.293089377521600969e-01 -1.767481405622882765e-02
7.096852702285155745e-01 1.310497859645695096e-01 -1.434515364148975305e-02
7.136939991809754247e-01 1.308010691790687519e-01 -4.123281346827163685e-03
7.126731331741859021e-01 1.320891990811390304e-01 6.575045354287987684e-03
7.141018822001641286e-01 1.189101827192639155e-01 -6.919395697345537277e-04
7.062313307448787603e-01 1.158202595041172012e-01 -6.663643628689833176e-03
6.993175875857022827e-01 1.116952153160797462e-01 -6.942124362967857197e-03
6.880598326075751947e-01 1.139831837285405769e-01 -1.246961907605973092e-02
6.980876264610867965e-01 1.074721935068008449e-01 -1.124372440151846092e-02
6.988298294223886931e-01 1.103200195898322994e-01 -2.251723793714528049e-02
7.007221140572781337e-01 1.045341068469079482e-01 -2.295269461872728733e-02
7.045371717463188022e-01 1.129668345048536887e-01 -1.096918982049493833e-02
7.110778717720439568e-01 1.089293754763156763e-01 -2.744002145740498388e-03
7.049095934023129617e-01 1.033855421821264775e-01 4.661165527171239054e-03
6.939156207146844890e-01 1.018191123256203257e-01 1.607199213502014112e-02
6.862175309422270386e-01 1.010856411220809187e-01 2.464193260890300274e-02
6.971629552101902272e-01 8.754253328056128824e-02 1.348885101088979736e-02
6.995669111864989409e-01 8.042792379626895194e-02 7.358099029875673873e-03
6.990140106533004882e-01 7.374835275218895314e-02 3.305332886471690559e-03
7.062052644388956413e-01 6.449505949893370726e-02 3.558446235323578163e-04
7.083723888085807774e-01 6.384846947032969677e-02 7.385209819264640721e-04
7.103066221661294977e-01 5.971030092296331776e-02 1.011985379981329009e-02
7.074516028764056275e-01 6.886555197351440505e-02 1.001897446115098539e-02
7.085241730940299298e-01 7.391041316276775186e-02 4.917902749830747877e-03
7.023555976065793960e-01 7.115917904058752241e-02 -7.896580311440790090e-03
7.011364122060710358e-01 8.213784012222996589e-02 -1.789879644626807959e-02
7.106290394205018179e-01 1.002363182030625161e-01 -1.732937712008872019e-02
