# PE [kJ/mol]    KE [kJ/mol]
7.267374411372970826e+02 1.672448959257520684e+01
7.073862341869823922e+02 2.004695627788286671e+01
6.880412454083559624e+02 2.154498107047112043e+01
6.680129622772735729e+02 2.172332236638940373e+01
6.394960054503948186e+02 3.544678588492926963e+01
6.162693183495641733e+02 3.032716738298462644e+01
5.820815953212155591e+02 4.712941900888712610e+01
5.564100517059797539e+02 3.109749453557950716e+01
5.366869417626444374e+02 2.860352288239577945e+01
5.245649632819391854e+02 1.274394085086404793e+01
4.992545251854506319e+02 3.268439065819975298e+01
4.813859146649867853e+02 1.970313740089543231e+01
4.611897849050080822e+02 2.333175572278182841e+01
4.470087932790459035e+02 1.999792547791495423e+01
4.331196254410454003e+02 1.679392963989819876e+01
4.184346578105026992e+02 1.591556760150514904e+01
3.978299421256515416e+02 2.766721651440879270e+01
3.877776049935017681e+02 2.340489881790901094e+01
3.748846313395151242e+02 1.744758096368495259e+01
3.673349707738157122e+02 9.021251416267615397e+00
3.538316930645759157e+02 1.666346251452298688e+01
3.278212227573610562e+02 4.175297935033998442e+01
3.178753325665223315e+02 1.695340400911377898e+01
3.010370238082876426e+02 2.265935044858462177e+01
2.892831153582334309e+02 2.071093514775651911e+01
2.804143919604759958e+02 1.294231666522978408e+01
2.744341484652879899e+02 8.259820981094794234e+00
2.684438366958549409e+02 1.377576938440392418e+01
2.546448329106953565e+02 2.301649458865457376e+01
2.447043242387489386e+02 1.291020679036940066e+01
2.422128762902427184e+02 5.888187227359908071e+00
2.400641102504315256e+02 3.942379907880197099e+00
2.284764403037484612e+02 1.796090172168895549e+01
2.090835331779940418e+02 3.390498963379675956e+01
1.954875625958256649e+02 2.933897586606060770e+01
1.807112774019589949e+02 2.434903626523246700e+01
1.725268828679179194e+02 1.517451418665050866e+01
1.682578973159863835e+02 1.094974851813101324e+01
1.620842554098354924e+02 7.065589112333103827e+00
1.542440574246159031e+02 1.417058533972721079e+01
1.553991664026765704e+02 1.806567149067803912e+00
1.549085378334166023e+02 1.063401891207246308e+01
1.545539815371152486e+02 2.538100933990032004e+00
1.520949067617974606e+02 6.681365974602395674e+00
1.519875969192854370e+02 1.159151299812044567e+00
1.534488003345163634e+02 4.058831718739914329e+00
1.493613981187492072e+02 9.182348776304198879e+00
1.463968510983132489e+02 1.574942629463877353e+01
1.419587037718788451e+02 8.334133534504054808e+00
1.439770985881746128e+02 4.142492592189306322e+00
1.399765542715993547e+02 7.086311813366783063e+00
1.369006616139960784e+02 5.873227997811812706e+00
1.316630659403215873e+02 1.050754948671805522e+01
1.277055423656112652e+02 6.134679372748328419e+00
1.194796762580865703e+02 1.242578914136498724e+01
1.159415687416480694e+02 4.201908989952531925e+00
1.117240940529081428e+02 5.531604750009752713e+00
1.040300498655408177e+02 1.573172970511193114e+01
9.188076342904605553e+01 3.074251257649487457e+01
8.067431078229340358e+01 2.783907703589804683e+01
7.447251720727012980e+01 1.620638316687048786e+01
7.038588803334232580e+01 5.229988819570033698e+00
6.644683462160102749e+01 7.949991900905333253e+00
6.564527657892855927e+01 1.107492381988059771e+00
6.575895493529193914e+01 1.905152534359142447e+00
6.057487822815105716e+01 9.299424307137890366e+00
5.679583680794195288e+01 1.228122872866127580e+01
5.539039145259525299e+01 6.453496722529810548e+00
5.463129180872519441e+01 4.229180041058219430e+00
5.624145007369421023e+01 3.140860377671120585e+00
5.507719477650792328e+01 1.990538506884999448e+00
4.927590887246191897e+01 1.174353070584706238e+01
4.799619606245563830e+01 1.768843483745142997e+00
4.310055036106506066e+01 8.189349357493368231e+00
3.955077549752775923e+01 5.490307432318730640e+00
3.887006490601034159e+01 1.298108579519416272e+00
3.681444658033338158e+01 4.239029153066661948e+00
3.339132910873224347e+01 7.770610373494633016e+00
3.013575419953485124e+01 7.781430877009672287e+00
2.815845933533256940e+01 3.731865035629527760e+00
2.728441456062528658e+01 1.495073245528682371e+00
2.717042915415759552e+01 4.523669747517489625e+00
2.863780163184976857e+01 1.203982370014327286e+00
2.848271554608146516e+01 5.666856567430809122e-01
2.982600494178413442e+01 8.213563458493459146e-01
3.001296619847253311e+01 2.160382727384992485e+00
2.996028751188049455e+01 1.000437801226457646e+00
2.821940692275036255e+01 5.597165730339705547e+00
2.663005046451517188e+01 5.427911699672276491e+00
2.735428756119089400e+01 2.918750568566796377e-01
2.667389338590507819e+01 2.860553777109551277e+00
2.626084429801021969e+01 7.621371814443511639e+00
2.601793830561717158e+01 2.871135896311104219e+00
2.706692198202099675e+01 8.313631986781780947e-01
2.565812554717958704e+01 2.704035278945658316e+00
2.476926614622898626e+01 4.506346859989331044e+00
2.349239146814121426e+01 3.933261150878760937e+00
2.305987887751816601e+01 2.508306062951892734e+00
2.317973589965978931e+01 1.016211064020381372e+01
2.204029967893560382e+01 1.655716982279866523e+00
2.072665534879011773e+01 1.977406672295859202e+00
1.843543642773472158e+01 8.299122838071770758e+00
1.877521621652372374e+01 6.153543460872418436e+00
1.890099745586740454e+01 6.211949787343669094e+00
1.915819458692198651e+01 5.545760449250163759e+00
1.930937823822862143e+01 1.416767710425290971e+01
1.862870393161845328e+01 5.696105392601142903e+00
1.860230299430944001e+01 9.339447197732763328e+00
1.887278191194354804e+01 5.798285421500180448e+00
1.832640801827611909e+01 4.741422387202087307e+00
1.654726337843520767e+01 4.823581464596074397e+00
1.710703040935991837e+01 4.165603320086860073e+00
1.538447804913555039e+01 8.607066203054088760e+00
1.378422359747151660e+01 5.197570654295160075e+00
1.239381752735835640e+01 8.382737761249821062e+00
1.228053443941787748e+01 3.607025128345594300e+00
1.273412821271671014e+01 4.785074866290626172e-01
1.154811746325103172e+01 7.998136661122554614e+00
1.148389323354749614e+01 5.542486512036033375e-01
1.200777658255280045e+01 4.251083624371807090e+00
1.190175979338418344e+01 1.948989074439962055e+00
1.239350973535491818e+01 2.603288804713663196e-01
1.233536689799969288e+01 1.850444866216719442e+00
1.197840975142086251e+01 1.345956150269356444e+00
1.222116204003619622e+01 3.083974343548085528e+00
1.384648301375790069e+01 8.693279563303397239e+00
1.310778063748949940e+01 2.732488847651926456e+00
1.173039740075724247e+01 4.143614101279444739e+00
1.183069956830712322e+01 2.256775892578138265e+00
1.165173520338493418e+01 4.368744083071026907e+00
1.204326292660609532e+01 6.790741604821241673e+00
1.351154044929798737e+01 3.718500738014991924e+00
1.346760784091186558e+01 2.782443306647591541e+00
1.279539791047675124e+01 4.468072787488098996e+00
1.302142689110035967e+01 3.962535747899506688e+00
1.373944695049316422e+01 4.723440144685964626e+00
1.427863708232690421e+01 1.699123188444233934e+00
1.423327531025119796e+01 4.456514909028568838e-01
1.258256039560166428e+01 7.247662368017360635e+00
1.139971753624320527e+01 1.014283715058245683e+01
1.139971593916338755e+01 1.604889872878017876e+00
1.115890635010671339e+01 2.292756379081623663e+00
1.098728734051629807e+01 3.109197991400459493e+00
1.056098108038748151e+01 4.598723476452176939e+00
1.057910016849306700e+01 7.260659554189302645e-01
1.116057465136757010e+01 2.413434354015064898e+00
1.134091084918053660e+01 2.358109133820844860e+00
1.242838493332624239e+01 6.409469623773478286e-01
1.155376036632866565e+01 2.492291579450570449e+00
1.036657941927435367e+01 6.625923656477398005e+00
1.086352155306498268e+01 3.981570567963479412e+00
1.122688822084756843e+01 4.582455519135800515e+00
1.131970805114158196e+01 3.198425568131813446e+00
1.124600489967289363e+01 7.728890746784074395e+00
1.227400818013478201e+01 3.289719885371859665e+00
1.213169656787083284e+01 2.724353599885401600e+00
1.194134045278255485e+01 1.337569795980779963e+00
1.198659191246326117e+01 6.978920912994746928e+00
1.167289423028174511e+01 5.087357882192854674e+00
1.184665776633868894e+01 1.878488731690731939e+00
1.148335963320092645e+01 2.977971533552411287e+00
1.127931897480314483e+01 3.457148571737721277e+00
1.162362926288811771e+01 3.143387420493673812e+00
1.230814127345645836e+01 4.059359419485707221e+00
1.239916607088375144e+01 3.634790074661788939e+00
1.329543273256938285e+01 7.131428865779335879e+00
1.224090356835349702e+01 5.109150503901496165e+00
1.231277575876393016e+01 4.713660051287186903e+00
1.197530197706278443e+01 4.378588863758478666e+00
1.179772425769698785e+01 1.047812224279937476e+00
1.172306438459989941e+01 8.098845705964880182e+00
1.497453436684806327e+01 6.672114233364897729e+00
1.631973346429028737e+01 2.116123520875224262e+00
1.210594914760482155e+01 1.057941910077465231e+01
1.196831564457825081e+01 1.750019536459955560e+00
1.120379779951112909e+01 8.777594147182295359e+00
1.227387931481631611e+01 5.262119104317038776e+00
1.176924178550616773e+01 3.856728042395705103e+00
1.120569567660856158e+01 3.514095553758294521e+00
1.121443186542057902e+01 6.063793747448329441e-01
1.134025750376013697e+01 2.591253543224034672e+00
1.106951327128449591e+01 2.276066053493419616e+00
1.110647074348607077e+01 9.577809949424566094e-01
1.096297243074925021e+01 7.908876874718233640e-01
1.160320241933858654e+01 3.070963062625895468e+00
1.344863209103485957e+01 3.947292380760657693e+00
1.356099430942001405e+01 4.531465099920958250e-01
1.457249256143358807e+01 3.257512538075657549e+00
1.224416967208459717e+01 3.687848571246199025e+00
1.070212725657627573e+01 5.503402135172605014e+00
1.114269115889626072e+01 9.009259838669169129e-01
1.169863027206739403e+01 1.689290204767037284e+00
1.218423208130793789e+01 2.814972484671576236e+00
1.227577333402879312e+01 9.857020650471577383e-01
1.344123257288419104e+01 9.133554526461918899e-01
1.350337179857877246e+01 4.243013878480833334e+00
1.182502103088627088e+01 5.860495306818948258e+00
1.061129484388720456e+01 5.002149085057264521e+00
1.041326777079935795e+01 5.006715535733187394e+00
1.031717957641813399e+01 2.745021962015397943e+00
1.033806316857227436e+01 3.366475177072377978e+00
1.041956829769454629e+01 1.908878077166339837e+00
1.060333165943397837e+01 3.666942113993009178e-01
1.159203342162890493e+01 2.993287102510697739e+00
1.195678131244193132e+01 1.869396850177388769e+00
1.181988671374785227e+01 1.300218342027164908e+00
1.181243863419645912e+01 2.657303684332068983e+00
1.081565234890988059e+01 2.232529128674817898e+00
1.088737628500237520e+01 7.804280892873087794e+00
1.168730756488647238e+01 7.338607039397466281e+00
1.191541321568068135e+01 4.956488674871682432e-01
1.203732983063847328e+01 1.758411801691507348e+00
1.327052006409211238e+01 8.836884587734003205e+00
1.177993223635038689e+01 3.034588413162637721e+00
1.188409885286795209e+01 2.470910459772860612e+00
1.163286373922465877e+01 2.407310798497451110e+00
1.206059450793425647e+01 1.949700309991293734e+00
1.247256059758636049e+01 5.148229393723768865e+00
1.206400453899193970e+01 4.306637129438654732e+00
1.126915111473329212e+01 4.046192426636340933e+00
1.139699967206717623e+01 4.875933147117922140e+00
1.154098018819833271e+01 1.286251286127810811e+00
1.168511708632373747e+01 1.792198814839685905e+00
1.254204246804181544e+01 5.355636785769732455e+00
1.383589144962827078e+01 1.191941136870528828e+00
1.325453837117571254e+01 1.931347373941585843e+00
1.429850158327191245e+01 6.638447928955103494e-01
1.438775456179635803e+01 9.462539595602772469e-01
1.392803201729565288e+01 9.341272631843697827e-01
1.498354162564441516e+01 4.175518436312051218e-01
1.640666235844590659e+01 9.922645575178132837e-01
2.012697655335452751e+01 1.403452971698660345e+00
1.960819375912051754e+01 2.797356086621824112e+00
1.479046970512449910e+01 8.441659620303708422e+00
1.238193747045047033e+01 4.668365721381444011e+00
1.138762590657592000e+01 4.839352172038498878e+00
1.143463587270330173e+01 2.743761854817918233e-01
1.202098044332244520e+01 1.594097083453419383e+00
1.351527206774049361e+01 4.052980924763319948e+00
1.460300772420441007e+01 6.286478848706136269e-01
1.508015332736074754e+01 3.895316083767447424e+00
1.706850569047964683e+01 3.601838128977878473e+00
1.804784376226624332e+01 1.197944056340128488e-01
1.983303074372605934e+01 5.268404064083606064e-01
1.926968853941284721e+01 5.307089211251574845e+00
1.728451845981165036e+01 2.542487653678564108e+00
1.577950642582495000e+01 2.993008310586816378e+00
1.370044521106115454e+01 4.537246545299342237e+00
1.223126276399867329e+01 5.764386050677347662e+00
1.225705495921938315e+01 6.852591196026697418e+00
1.368760141556302123e+01 5.849676599596344673e+00
1.340159575287459148e+01 8.871557710644959460e-01
1.292350307683606303e+01 3.100496975221278984e+00
1.251279424171208099e+01 6.363152537541109099e-01
1.223068753052258550e+01 7.121165407384326684e-01
1.232309924028769466e+01 1.010234673965990787e-01
1.210126290554578787e+01 2.957775259047830563e+00
1.209222986991216864e+01 4.881320871302716746e+00
1.227906116284562366e+01 3.807516240620394399e+00
1.202160687417979901e+01 3.662862135333684321e-01
1.209398148903050263e+01 2.065587737404158464e+00
1.204201370511454172e+01 1.289944344294548240e-01
1.326132429130627344e+01 1.811362536656208277e+00
1.324983842283693569e+01 5.495799043549844942e-01
1.307596813065330288e+01 2.378242190148640134e+00
1.266247634595221605e+01 5.280464031637665201e+00
1.298141604046921493e+01 2.407801013739004503e+01
1.329420434275337826e+01 6.464655217586440905e+00
1.327766132247824871e+01 1.156443481640351406e-01
1.331075773255279415e+01 5.628148863870526597e+00
1.592047196485339100e+01 1.069960350146150319e+01
1.951912029106720325e+01 2.686527381851323337e+00
1.932311026737247062e+01 1.823839438489969211e+00
1.954510516658556796e+01 2.411862375645044132e+00
2.107752604186102019e+01 8.217576313626657747e-01
2.101298017533058271e+01 1.898667132751368225e+00
2.225046727179759998e+01 1.335715083047084084e+00
1.780208338728446549e+01 7.877956615533473261e+00
