# x [nm]    y [nm]    z [nm]
-2.707580964418108138e+00 -2.388776272953810675e+00 0.000000000000000000e+00
-2.663992594690761440e+00 -2.417448436540658108e+00 -3.267782306489658284e-02
-2.612273014578359032e+00 -2.408900321576209258e+00 -3.005149607772329007e-02
-2.545235457493857378e+00 -2.381952698957583880e+00 -2.357058735599878302e-02
-2.470649502874886050e+00 -2.378716572508667415e+00 -5.106052178541022751e-02
-2.416635190467914640e+00 -2.370725403512641272e+00 -4.357613231952130184e-02
-2.382140355703871393e+00 -2.354065377672630799e+00 -2.879800295554742207e-02
-2.332169908394090552e+00 -2.343971260190850892e+00 -2.944202530738864940e-02
-2.307806310915132553e+00 -2.325583581912282760e+00 -8.657955708772108877e-03
-2.271170447698248385e+00 -2.302238006120170155e+00 -1.314848395845895183e-02
-2.211195660253006068e+00 -2.282268250504977392e+00 -9.616120888783274978e-03
-2.154546680805757841e+00 -2.276252587789823423e+00 -1.605820478351283054e-03
-2.129352292009947245e+00 -2.273199314315507369e+00 -5.856909787307822655e-03
-2.090326420001648700e+00 -2.257294656300457003e+00 1.230849607734673876e-02
-2.054129595621546844e+00 -2.260708415841975238e+00 5.784384871239211037e-03
-2.008576047217931482e+00 -2.258675167584283106e+00 2.594631729214323668e-02
-1.963625260331449240e+00 -2.277988435688771851e+00 2.610589182601459612e-02
-1.923600797798929118e+00 -2.280520244642212813e+00 4.143626468006252755e-03
-1.871115113093545501e+00 -2.267876884498187362e+00 1.153611443638690587e-02
-1.811807710350975098e+00 -2.280205927725117654e+00 4.245883070014151370e-03
-1.749310611259130122e+00 -2.289971912062870096e+00 9.945623147303548489e-03
-1.699250246190278313e+00 -2.290776356671889946e+00 -1.663020861995243710e-03
-1.666724816495461559e+00 -2.289087149408194133e+00 2.614499667082094414e-02
-1.596045780639053557e+00 -2.282784540601237477e+00 3.071341898300064543e-02
-1.544855537365739995e+00 -2.287968642551681420e+00 2.283871117065524106e-02
-1.510409879287171186e+00 -2.299709458837552845e+00 4.092031953659806820e-03
-1.483889556404955901e+00 -2.325511560702309577e+00 -8.260943856471199276e-03
-1.447330066574220142e+00 -2.349161344066832413e+00 2.624908070797942611e-04
-1.406574265803177681e+00 -2.366247309118397091e+00 9.506300110801536862e-03
-1.366450444801801778e+00 -2.406871550773097113e+00 6.473881904528768633e-03
